,large_low_synch_low_synch_offset,large_low_synch_low_synch_,large_low_synch_low_fast_offset,large_low_synch_low_fast_,large_low_synch_high_synch_offset,large_low_synch_high_synch_,large_low_synch_high_fast_offset,large_low_synch_high_fast_,large_low_fast_low_synch_offset,large_low_fast_low_synch_,large_low_fast_low_fast_offset,large_low_fast_low_fast_,large_low_fast_high_synch_offset,large_low_fast_high_synch_,large_low_fast_high_fast_offset,large_low_fast_high_fast_,large_high_synch_low_synch_offset,large_high_synch_low_synch_,large_high_synch_low_fast_offset,large_high_synch_low_fast_,large_high_synch_high_synch_offset,large_high_synch_high_synch_,large_high_synch_high_fast_offset,large_high_synch_high_fast_,large_high_fast_low_synch_offset,large_high_fast_low_synch_,large_high_fast_low_fast_offset,large_high_fast_low_fast_,large_high_fast_high_synch_offset,large_high_fast_high_synch_,large_high_fast_high_fast_offset,large_high_fast_high_fast_,shape_low_synch_low_synch_offset,shape_low_synch_low_synch_,shape_low_synch_low_fast_offset,shape_low_synch_low_fast_,shape_low_synch_high_synch_offset,shape_low_synch_high_synch_,shape_low_synch_high_fast_offset,shape_low_synch_high_fast_,shape_low_fast_low_synch_offset,shape_low_fast_low_synch_,shape_low_fast_low_fast_offset,shape_low_fast_low_fast_,shape_low_fast_high_synch_offset,shape_low_fast_high_synch_,shape_low_fast_high_fast_offset,shape_low_fast_high_fast_,shape_high_synch_low_synch_offset,shape_high_synch_low_synch_,shape_high_synch_low_fast_offset,shape_high_synch_low_fast_,shape_high_synch_high_synch_offset,shape_high_synch_high_synch_,shape_high_synch_high_fast_offset,shape_high_synch_high_fast_,shape_high_fast_low_synch_offset,shape_high_fast_low_synch_,shape_high_fast_low_fast_offset,shape_high_fast_low_fast_,shape_high_fast_high_synch_offset,shape_high_fast_high_synch_,shape_high_fast_high_fast_offset,shape_high_fast_high_fast_
large_low_fast_low_fast_offset,13675.585724275214,13682.710617771512,26478.83345242342,26485.81024431374,7888.116959886183,7883.299565851027,46230.27145538987,46232.483051390416,19520.9380087795,19515.086083548595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_low_fast_,13668.462814118142,13675.585724275215,26471.862612675483,26478.83345242342,7892.939715196492,7888.116959886183,46228.06137920598,46230.27145538986,19526.812411774885,19520.938008779507,7.793159871709371,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_synch_offset,21447.21834648163,21454.463727198407,24391.789367278,24399.461448898342,13878.597965704783,13884.410608331722,55971.50341785846,55978.25970964506,21595.184687624707,21595.40269318466,19465.798517858686,19472.86452018942,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_synch_,21439.97320124033,21447.21834648163,24384.117600862548,24391.789367277997,13872.796402808359,13878.597965704783,55964.74815210735,55971.503417858454,21594.980855089812,21595.184687624707,19458.73386009496,19465.798517858686,7.793159871709603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_fast_offset,7123.827857984119,7130.96459721606,20018.5257506797,20023.89631364242,1982.2229403902359,1978.2599262951649,51675.552806012696,51677.87789438966,23212.812077530223,23208.22255401382,8545.40674658478,8550.085844262347,14930.924978013578,14923.945828602604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_fast_,7116.693254565907,7123.82785798412,20013.163741261782,20018.5257506797,1986.2117230017304,1982.222940390236,51673.22903842068,51675.552806012696,23217.413097059936,23212.812077530227,8540.73387380622,8545.40674658478,14937.906014268947,14930.924978013578,7.7931598717096655,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_synch_offset,17033.40724984066,17031.370343674833,11187.21150670866,11185.76499379321,15638.335742850722,15630.63002459572,64240.611920474126,64236.32832565987,37192.42746600481,37185.19033883358,19252.5850027148,19245.667942199863,24842.567105323753,24835.02334013083,15242.945290367297,15237.463631711178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_synch_,17035.459131410324,17033.40724984066,11188.734175938767,11187.211506708662,15646.042290833682,15638.335742850722,64244.895770778625,64240.61192047412,37199.67071852541,37192.42746600481,19259.518837185373,19252.5850027148,24850.11134561734,24842.567105323753,15248.427478629215,15242.945290367297,7.793159871709602,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_fast_offset,40501.87541565234,40507.066877336794,59089.338868891165,59093.70717242702,43012.69007965695,43010.67795760154,18035.407500016645,18041.88784915152,26324.399989453676,26319.755559668236,39085.71224617639,39090.04714884579,43847.27571498806,43840.76477823854,42184.95728469174,42182.81796500346,56706.61821443307,56710.999177509075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_fast_,9990.824008264492,9998.117650624961,22780.197102958256,22787.033147949725,2843.670474728704,2840.861691701669,49828.46851828957,49832.64144957068,21218.877386181302,21215.608471757267,6139.861940355884,6145.917642860959,14231.579047428157,14226.316259744954,3870.7273301542627,3870.423496782251,17052.56905808436,17059.147449754808,40476.51999336808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_synch_offset,16564.778426135526,16571.179559811266,14406.560234703604,14410.641490835742,15942.842132239617,15937.53646475542,60831.22427701716,60832.60530033043,37157.99785119539,37152.61821325325,19214.98396825435,19212.078643143755,25076.400086955764,25069.101260806496,14163.04813866233,14158.200790758798,5022.868811461767,5026.885980259789,53058.375591309436,16710.653736908655,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_synch_,16558.380319786684,16564.778426135526,14402.481236794605,14406.560234703607,15948.148641841897,15942.842132239615,60830.14842401732,60831.22427701715,37163.377996352574,37157.99785119539,19217.89427921992,19214.983968254346,25083.70007129846,25076.40008695576,14167.908500296373,14163.048138662327,5018.85229175024,5022.868811461767,53062.880870644316,16716.246677153995,7.793159871707038,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_fast_offset,61721.15854289712,61728.32870469773,73829.26625784264,73834.47488563674,58138.069752614654,58135.995043598916,30636.514342588864,30641.908749141992,41212.65349441552,41208.2079642297,52950.93771666849,52952.33698030817,59452.02098345404,59445.43803127222,57361.94121054559,57357.48950380346,71044.39396187088,71049.83919478316,31165.02700912462,56083.3621390979,68756.70404247422,68761.06777577459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_fast_,61713.98991114939,61721.158542897116,73824.05934450253,73829.26625784264,58140.14807893662,58138.069752614654,30631.12133362391,30636.51434258886,41217.22723843393,41212.65349441551,52949.65085028648,52950.93771666849,59458.60542821455,59452.02098345403,57366.39667533504,57361.941210545585,71038.94890241422,71044.39396187088,31166.226639796278,56086.720480933,68752.3451766492,68756.7040424742,7.793159871718901,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_synch_offset,18183.525528595208,18189.854066461172,11427.93111731293,11434.25013508198,13825.286731347953,13822.462030063969,62160.45726142377,62161.40168272048,33105.592886408216,33100.75321116553,19782.270106159456,19781.99677023694,15533.075836852699,15527.64881841256,14363.65296653797,14361.11449927642,13748.482163616885,13754.176397673367,52121.25116833077,14946.932005872684,15013.136058902734,15015.483215778626,67195.87456230553,67194.04859853235,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_synch_,18177.20312020737,18183.525528595208,11421.619483293469,11427.931117312928,13828.123968879903,13825.286731347953,62159.53712830576,62160.45726142377,33110.43630471406,33105.592886408216,19782.572556901854,19782.270106159456,15538.502884252535,15533.075836852699,14366.201544174379,14363.652966537968,13742.797062728756,13748.482163616885,52124.51605049367,14949.277813600822,15010.811672998689,15013.136058902732,67197.7256889198,67195.87456230551,7.793159871709431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_fast_offset,34043.65706942011,34050.686094393124,46623.29269052832,46629.75833338084,28140.629258585534,28139.71580555667,24623.320228530672,24625.790355813406,14469.473770146997,14466.792768428904,22127.776793428882,22127.91606709497,33023.01845497261,33017.915410906324,29254.80572506067,29254.750413921116,40892.92701998121,40899.54397530462,21655.579085630307,25524.727351911923,40250.30343560197,40254.43405293073,32661.904141074057,32659.026010487945,38391.61484762656,38391.5824872267,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_fast_,34036.63517473376,34043.657069420115,46616.82815290688,46623.29269052831,28141.562238021128,28140.629258585534,24620.972268121623,24623.320228530672,14472.156225895087,14469.473770146993,22127.640427408092,22127.776793428882,33028.136949682514,33023.01845497261,29254.86263062203,29254.80572506067,40886.31020854037,40892.92701998121,21660.594666020654,25528.997605853994,40246.175867122016,40250.303435601956,32664.791395831377,32661.90414107405,38391.677947312724,38391.61484762656,7.793159871709292,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_synch_offset,39029.771079554615,39035.902625844,22210.700092433486,22216.742525959886,34014.54457529929,34008.97551836164,84684.28551135577,84686.55511221771,56000.06772374899,55994.52198497947,38615.09839816759,38616.9929809877,40417.3452803239,40411.511134254484,34305.260852816515,34299.8975288112,23618.655168104902,23624.694955614854,75575.92586100649,35373.74347067043,24405.989965693327,24408.134145412667,90604.54404223259,90605.6584949873,28027.560261640523,28026.84501576402,60242.75543807161,60244.395538261924,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_synch_,39023.647488226656,39029.77107955461,22204.675548324212,22210.700092433486,34020.1342117926,34014.54457529928,84682.01626775127,84684.28551135577,56005.615392642336,56000.06772374899,38613.21623237643,38615.09839816759,40423.190385242204,40417.34528032389,34310.6254673971,34305.260852816515,23612.64846371041,23618.655168104895,75580.26702205354,35379.396630442556,24403.846397748595,24405.98996569333,90603.43146292865,90604.54404223258,28028.30006874119,28027.560261640516,60241.150544429605,60242.75543807159,7.793159871704668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_fast_offset,13074.315797951202,13080.687582257273,16829.9298721063,16836.228167965633,9772.151007016395,9769.11450240634,56515.68609860646,56515.80310497354,30448.595103765474,30443.162136110797,12864.974873651603,12862.020334941415,20536.70873048465,20529.46273670664,9032.728299098851,9031.93838830687,8114.811848831041,8119.094917762587,49216.071263511476,10516.005177734767,7400.845111461625,7401.373090876047,63901.65470530477,63898.59669187192,13684.731989125059,13682.820080535028,33447.30015289123,33445.35822970422,28940.675163769905,28938.420214274942,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_fast_,13067.94765849246,13074.3157979512,16823.634479094886,16829.9298721063,9775.18919542317,9772.151007016395,56515.587626177876,56515.68609860646,30454.02892439246,30448.595103765478,12867.93067543727,12864.974873651603,20543.95601329219,20536.70873048465,9033.519694327693,9032.728299098851,8110.530126932704,8114.811848831041,49218.53349967564,10519.424343106415,7400.9206787268995,7400.845111461624,63904.71457123275,63901.65470530476,13686.658662016245,13684.731989125059,33449.247060410744,33447.30015289123,28942.930552874077,28940.6751637699,7.793159871709365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_synch_offset,6291.216760214491,6298.285363135328,19147.855789395584,19154.985520816565,2633.7334229408216,2628.4564444526054,51191.90803256023,51187.80651989451,23925.780304858235,23920.024631357344,7686.4659746832995,7684.115378165956,15606.001077768035,15598.742394112413,1952.938025074678,1948.8353803959246,13400.834963674792,13406.601820931133,43338.15816708962,3872.055903565135,13645.457191660053,13643.858603253017,57718.206441508846,57714.60669066721,13380.87040843129,13378.371210548568,28069.441340116486,28062.89679892704,33928.37290918255,33926.35966690472,7451.866032476726,7454.714383038266,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_synch_,6284.151120465362,6291.216760214491,19140.732617764177,19147.855789395588,2639.0125408799227,2633.733422940822,51196.01704933753,51191.908032560226,23931.56568489128,23925.780304858235,7688.84451617019,7686.4659746832995,15613.260546575271,15606.001077768035,1957.0723029676965,1952.938025074678,13395.099642542851,13400.834963674792,43342.52314762181,3878.448544432449,13647.112602864776,13645.45719166005,57722.00921507209,57718.20644150884,13383.386975075075,13380.87040843129,28075.98679646052,28069.441340116486,33930.435169678996,33928.372909182544,7449.02949294822,7451.866032476726,7.793159871709618,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_fast_offset,6369.89812710579,6377.037287286348,19226.566315494852,19233.74592186299,2516.202005918834,2510.919420669882,51135.67945420231,51131.62124993951,23809.71936803604,23803.515140254953,7585.938381929751,7583.55622043422,15585.628256586057,15578.375312588523,2042.901552716325,2038.6917035214685,13483.02305455867,13489.035331422338,43278.768596496855,3797.2072253137444,13754.227623498811,13751.862100533644,57630.066236748695,57624.738268050874,13434.25024684264,13431.719159221984,28000.846947971888,27994.311578210065,33991.438236596085,33990.220643300854,7586.28305385166,7589.1197984238115,144.78053997616902,147.53022094151027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_fast_,6362.761452747706,6369.89812710579,19219.392074878386,19226.566315494852,2521.4863604345032,2516.2020059188344,51139.74732984667,51135.67945420231,23815.98674750188,23809.719368036047,7588.357166264095,7585.938381929752,15592.88199845472,15585.628256586057,2047.125162930383,2042.901552716325,13477.025975750303,13483.02305455867,43283.13279387399,3803.6430588824996,13756.766705243926,13754.227623498808,57635.3999130584,57630.066236748695,13436.799036779803,13434.25024684264,28007.383397734906,28000.846947971884,33992.670309475245,33991.43823659608,7583.457908518104,7586.28305385166,142.33113073778057,144.78053997616897,7.793159871709696,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_offset,6312.831282882777,6319.952513801555,19168.68810255,19175.860633534478,2572.066703642795,2566.767723409598,51184.56667935087,51180.51147521938,23870.416979092053,23864.10026707565,7626.360806757573,7623.908698237775,15603.618461940954,15596.361349670477,1996.8333662185628,1992.54447540498,13429.050748266774,13434.957561129562,43328.576295157734,3859.3396421785965,13707.04853369733,13704.016382043583,57678.39119704681,57673.05104429289,13403.388394556454,13400.835179480386,28063.881577120836,28057.34335342303,33942.5738745473,33941.355147447845,7544.639631147964,7547.473101584235,99.9133733535082,101.15605378456817,65.58037440059687,64.69850862663228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_,6305.712672487041,6312.831282882777,19161.520943436946,19168.68810255,2577.367259010711,2572.066703642795,51188.631639440966,51184.56667935088,23876.80127317892,23870.416979092057,7628.853072152003,7626.360806757574,15610.876360061082,15603.618461940954,2001.1343268804599,1996.8333662185628,13423.157415973421,13429.050748266774,43332.940644318005,3865.7957310529277,13710.196938351131,13707.048533697329,57683.734569531385,57678.391197046796,13405.959275274177,13403.388394556452,28070.42087170652,28063.881577120832,33943.80630491884,33942.57387454729,7541.818137158506,7544.639631147964,99.5056765852408,99.9133733535082,72.33628905261537,65.58037440059682,7.7931598717096255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_offset,6363.871856747663,6370.957610868228,19227.827456077135,19234.868040879894,2600.799357079819,2595.634109930715,51103.98752031993,51099.83777819013,23884.997350607224,23879.45369131501,7695.030093225865,7692.5388471064425,15570.401301403952,15563.148381047386,1983.504786065065,1981.643568343366,13479.720655217934,13484.908740125713,43253.55957512245,3784.7391883591663,13671.799372482259,13670.480474667846,57695.61828045472,57692.493690343574,13400.311107776744,13397.951807252124,27964.277171328227,27957.724456493266,34008.61433321876,34006.367192590085,7417.264957994034,7420.186666293852,113.3807327470661,117.86711048318915,183.36656379643418,184.8830235026352,158.76135511685425,160.44552655174053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_,6356.788846863679,6363.871856747663,19220.795533568365,19227.827456077135,2605.970008911987,2600.799357079819,51108.14288355381,51103.987520319926,23890.553528902554,23884.99735060723,7697.543419864142,7695.030093225865,15577.655022316047,15570.401301403952,1985.5102446815215,1983.5047860650648,13474.563151235538,13479.720655217934,43257.925310344806,3790.7932331102793,13673.124389673356,13671.799372482255,57698.752310245196,57695.61828045472,13402.688116612171,13400.311107776744,27970.83061526806,27964.277171328227,34010.86264126152,34008.61433321876,7414.349531625587,7417.264957994034,110.1308540350636,113.38073274706612,182.5708709132144,183.36656379643418,157.7910631813893,158.76135511685428,7.793159871709589,0.0,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_offset,6360.988252109069,6368.124225452098,19214.682607718052,19221.86985647353,2504.6348255619287,2499.328583021097,51144.47373552023,51140.45854797018,23812.32126413896,23805.482242746493,7564.031178678925,7561.364686549208,15606.144889655336,15598.890134960357,2047.2413853557239,2042.893323458383,13478.843671211664,13484.743832038457,43289.55950329604,3818.4811965264926,13771.111983190072,13767.589228288034,57627.434610914504,57622.08749837607,13444.157284714416,13441.583422694439,28025.430114314135,28018.897475219906,33981.816158452275,33980.6340618343,7618.0938321538,7620.926352521719,184.60153511071564,185.37210089405693,53.725228439710975,54.246020984825265,86.54728859350313,87.25751483683705,234.93776189870454,234.6526760051911,0.0,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_,6353.854791943532,6360.988252109069,19207.500340428996,19214.68260771805,2509.9425480184823,2504.6348255619287,51148.50078802568,51144.47373552023,23819.223775657007,23812.321264138962,7566.751829259577,7564.031178678926,15613.40043288418,15606.144889655336,2051.5986577837425,2047.241385355724,13472.955446200456,13478.843671211664,43293.92314394683,3824.959109942837,13774.656848940693,13771.11198319007,57632.78319655601,57627.43461091449,13446.749135819915,13444.157284714416,28031.963949119523,28025.430114314135,33983.00550149386,33981.81615845227,7615.272589581084,7618.0938321538,184.15649554894514,184.60153511071564,53.56318507545102,53.725228439711046,86.22765316677943,86.54728859350311,235.58571865030754,234.9377618987046,7.793159871709614,0.0,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_offset,6296.517133682268,6303.627292660702,19152.7319442805,19159.901308420514,2589.9202992659916,2584.625083279202,51198.00149901685,51193.92963912619,23887.531614055606,23881.208880810776,7645.805665786683,7643.353833922677,15609.825778944454,15602.568142556906,1985.3335683245514,1981.0683968950407,13413.495852458436,13419.397310198743,43342.075908587416,3875.815679791742,13693.152246060617,13690.584845442121,57694.16543851027,57688.821668532226,13394.573060571367,13392.017495265107,28079.29167804889,28072.752017699146,33934.799724793236,33933.565971546326,7521.342364429156,7524.167071943882,76.39064611666137,76.6343886119044,81.95897707762884,74.38200432746574,25.647430746048336,23.60819005684333,146.17735280837766,144.10870300253455,110.02810104452509,109.27231696837582,0.0,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_,6289.409678252308,6296.517133682268,19145.56803958788,19152.7319442805,2595.2172058583137,2589.9202992659916,51202.08218787471,51198.00149901684,23893.922286729045,23887.531614055606,7648.297538304824,7645.805665786683,15617.084200841611,15609.825778944454,1989.6122436394992,1985.3335683245514,13407.608067168487,13413.495852458436,43346.44041920114,3882.2599913523645,13695.885570324132,13693.152246060614,57699.51215863162,57694.16543851025,13397.146199246032,13394.573060571365,28085.83236530367,28079.29167804889,33936.049959423326,33934.79972479323,7518.530700831757,7521.342364429156,77.9288957708312,76.39064611666134,89.65692016159171,81.95897707762879,30.65636082347187,25.647430746048364,149.18987155477674,146.17735280837766,112.04230923704284,110.0281010445251,7.793159871709615,0.0,,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_offset,6474.249428149902,6481.329799052599,19376.24967858714,19382.8256745193,2627.073791404584,2622.6170446986475,50897.00636030445,50892.84061805115,23880.328248337257,23874.921240841693,7789.976003503546,7787.1995292602205,15461.474348821186,15454.23430333372,2031.1950411479402,2030.7266210962644,13677.703810708384,13682.59187629044,43049.80713473639,3696.4427305821027,13564.437136560684,13563.227077369593,57680.792707318724,57677.710803138434,13383.422408168994,13381.49493400551,27770.292352167806,27763.72593728165,34102.801720144154,34100.56826084853,7305.204485004802,7308.188168386063,305.63542997588326,311.8276675376791,390.0320469760607,393.1425460792834,356.52076754141467,361.783855976616,226.31165335094417,229.73341127458662,426.03304607796025,431.1645857092592,344.2399094995352,349.7973642423534,0.0,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_,6467.171849263258,6474.249428149904,19369.67983093585,19376.24967858714,2631.55670479503,2627.073791404584,50901.17987366674,50897.006360304455,23885.73888615265,23880.328248337257,7792.758414889402,7789.976003503546,15468.715241222379,15461.474348821184,2031.6768718315138,2031.1950411479404,13672.828755790639,13677.703810708384,43054.17332683652,3701.9123888098293,13565.652520130372,13564.437136560682,57683.8763616889,57680.79270731872,13385.370266676693,13383.422408168994,27776.85945996065,27770.292352167802,34105.036148232146,34102.80172014415,7302.221898670492,7305.204485004802,299.5519722938566,305.6354299758833,386.97981875912456,390.03204697606077,351.4115592846621,356.52076754141467,222.9188104211426,226.31165335094414,421.03097036916,426.0330460779603,338.77592103271456,344.2399094995352,7.79315987170958,0.0,,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_offset,6365.252480055236,6372.389752447541,19226.408155373363,19233.57126536303,2524.5610273210377,2519.3005959222173,51154.73195643086,51150.63485141635,23813.087090217017,23807.02297015952,7598.58098117005,7596.213105902067,15574.680236745897,15567.426513443444,2056.897549743624,2052.7953766599,13465.540226674479,13471.72257144989,43295.60896028264,3789.4200206458763,13762.000892722437,13760.305118808861,57659.95852954527,57654.65913015387,13412.539874905511,13410.006303903272,27990.44464889365,27983.909287169627,33981.72856035384,33980.35593865176,7568.341009276669,7571.163265187892,128.84990454240062,127.62617830510645,52.56094653427966,52.0242048576349,95.49162112856656,95.71501265704391,165.2724054996399,164.22415071745496,105.98853474207127,105.50548568157404,102.62801560190306,103.11931458942647,387.4834729218776,384.25602394025253,0.0,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_,6358.117732387795,6365.252480055238,19219.250899575803,19226.408155373363,2529.8235980669997,2524.5610273210377,51158.8366234303,51154.73195643086,23819.208069118646,23813.087090217017,7600.984004368224,7598.58098117005,15581.93475997181,15574.680236745897,2061.0167715292073,2056.897549743624,13459.379828040845,13465.540226674479,43299.973033919494,3795.819259214572,13763.777270136243,13762.000892722433,57665.27186560459,57659.95852954527,13415.090888410436,13412.539874905511,27996.981006892507,27990.44464889365,33983.14887654574,33981.72856035383,7565.53259545721,7568.341009276669,132.16989280634576,128.8499045424006,53.182593214916835,52.56094653427955,95.37248849747735,95.49162112856655,167.20906847178819,165.27240549963986,106.53974772067224,105.98853474207124,102.46503798063208,102.62801560190302,390.743310633114,387.4834729218775,7.793159871709637,0.0,,,,,,,,,,,,,,,,
